"Data Source: 2016 Dataset (released March 2018)"
" "
"Facility name","TRI ID","Address","City","County","State","Zip Code","Year","Chemical","CAS","Federal (F) or Commercial (C)","Form Type (Form R or A)","Industry","Fugitive Air","Stack Air","Total Air","Surface Water Discharge","Underground Injection","Land Disposal","Total on-site release","Off-site release","Total on- and off-site releases","Transfer to recycling","Transfer to energy recovery","Transfer to treatment","Transfer to POTWs","Other off-site transfer","Total transfers off-site for waste management","Recycled on-site","Recycled off-site","Energy recovery on-site","Energy recovery off-site","Treated on-site","Treated off-site","Quantity released on- and off-site","Total production-related waste managed","Non production-related waste managed"
"KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT","84006KNNCT12300","8362 WEST 10200 SOUTH","BINGHAM CANYON","SALT LAKE","UT","'84006'","2014","THALLIUM COMPOUNDS","'N760'","C","R","NAICS 2122 - Metal Mining","          .0000000","         1.0000000","         1.0000000","       500.0000000","          .0000000","        52.0000000","       553.0000000","          .0000000","       553.0000000",".",".",".","          .0000000","          .0000000","          .0000000","             .0000000","          .0000000","          .0000000","          .0000000","          .0000000","       553.0000000","       553.0000000","          .0000000"
"KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT","84006KNNCT12300","8362 WEST 10200 SOUTH","BINGHAM CANYON","SALT LAKE","UT","'84006'","2014","VANADIUM COMPOUNDS","'N770'","C","R","NAICS 2122 - Metal Mining","          .0000000","        63.0000000","        63.0000000","       500.0000000","          .0000000","      6219.0000000","      6782.0000000","          .0000000","      6782.0000000",".",".",".","          .0000000","          .0000000","          .0000000","             .0000000","          .0000000","          .0000000","          .0000000","          .0000000","      6782.0000000","      6782.0000000","          .0000000"
"KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT","84006KNNCT12300","8362 WEST 10200 SOUTH","BINGHAM CANYON","SALT LAKE","UT","'84006'","2014","ZINC COMPOUNDS","'N982'","C","R","NAICS 2122 - Metal Mining","         3.0000000","        36.0000000","        39.0000000","       281.0000000","          .0000000","    336905.0000000","    337225.0000000","          .0000000","    337225.0000000",".",".",".","          .0000000","          .0000000","          .0000000","             .0000000","          .0000000","          .0000000","          .0000000","          .0000000","    337142.0000000","    337142.0000000","        83.0000000"
"KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT","84006KNNCT12300","8362 WEST 10200 SOUTH","BINGHAM CANYON","SALT LAKE","UT","'84006'","2015","AMMONIA","'007664417'","C","R","NAICS 2122 - Metal Mining","      3395.0000000","       695.0000000","      4090.0000000","          .0000000","          .0000000","          .0000000","      4090.0000000",".","      4090.0000000",".",".","        21.0000000","          .0000000","        21.0000000","          .0000000","             .0000000","          .0000000","          .0000000","          .0000000","        21.0000000","      4090.0000000","      4111.0000000","          .0000000"
"KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT","84006KNNCT12300","8362 WEST 10200 SOUTH","BINGHAM CANYON","SALT LAKE","UT","'84006'","2015","ANTIMONY COMPOUNDS","'N010'","C","R","NAICS 2122 - Metal Mining","          .0000000","         1.0000000","         1.0000000","       500.0000000","          .0000000","       176.0000000","       677.0000000","          .0000000","       677.0000000",".",".",".","          .0000000","          .0000000","          .0000000","             .0000000","          .0000000","          .0000000","          .0000000","          .0000000","       642.0000000","       642.0000000","        35.0000000"
"KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT","84006KNNCT12300","8362 WEST 10200 SOUTH","BINGHAM CANYON","SALT LAKE","UT","'84006'","2015","ARSENIC COMPOUNDS","'N020'","C","R","NAICS 2122 - Metal Mining","          .0000000","         4.0000000","         4.0000000","       205.0000000","          .0000000","     14780.0000000","     14989.0000000","        70.0000000","     15059.0000000",".",".",".","          .0000000","        70.0000000","          .0000000","             .0000000","          .0000000","          .0000000","          .0000000","          .0000000","     15023.0000000","     15023.0000000","        36.0000000"
"KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT","84006KNNCT12300","8362 WEST 10200 SOUTH","BINGHAM CANYON","SALT LAKE","UT","'84006'","2015","CADMIUM COMPOUNDS","'N078'","C","R","NAICS 2122 - Metal Mining","          .0000000","         2.0000000","         2.0000000","         9.0000000","          .0000000","        85.0000000","        96.0000000","        70.0000000","       166.0000000",".",".",".","          .0000000","        70.0000000","          .0000000","             .0000000","          .0000000","          .0000000","          .0000000","          .0000000","       131.0000000","       131.0000000","        35.0000000"
"KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT","84006KNNCT12300","8362 WEST 10200 SOUTH","BINGHAM CANYON","SALT LAKE","UT","'84006'","2015","CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)","'N090'","C","R","NAICS 2122 - Metal Mining","        69.0000000","        30.0000000","        99.0000000","       500.0000000","          .0000000","     63808.0000000","     64407.0000000","        70.0000000","     64477.0000000",".",".",".","          .0000000","        70.0000000","          .0000000","             .0000000","          .0000000","          .0000000","          .0000000","          .0000000","     64442.0000000","     64442.0000000","        35.0000000"
"KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT","84006KNNCT12300","8362 WEST 10200 SOUTH","BINGHAM CANYON","SALT LAKE","UT","'84006'","2015","COPPER COMPOUNDS","'N100'","C","R","NAICS 2122 - Metal Mining","        18.0000000","        25.0000000","        43.0000000","       654.0000000","          .0000000","  42472552.0000000","  42473249.0000000","        13.0000000","  42473262.0000000",".",".",".","          .0000000","        13.0000000","          .0000000","             .0000000","          .0000000","          .0000000","          .0000000","          .0000000","  42473169.0000000","  42473169.0000000","        93.0000000"
"KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT","84006KNNCT12300","8362 WEST 10200 SOUTH","BINGHAM CANYON","SALT LAKE","UT","'84006'","2015","CRESOL (MIXED ISOMERS)","'001319773'","C","R","NAICS 2122 - Metal Mining","       250.0000000","          .0000000","       250.0000000","       250.0000000","          .0000000","     15267.0000000","     15767.0000000",".","     15767.0000000",".",".","          .0000000","          .0000000","          .0000000","          .0000000","             .0000000","          .0000000","          .0000000","          .0000000","          .0000000","     15767.0000000","     15767.0000000","          .0000000"
"KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT","84006KNNCT12300","8362 WEST 10200 SOUTH","BINGHAM CANYON","SALT LAKE","UT","'84006'","2015","DIOXIN AND DIOXIN-LIKE COMPOUNDS","'N150'","C","R","NAICS 2122 - Metal Mining","          .0006469","          .0004198","          .0010667","          .0000000","          .0000000","          .0000000","          .0010667",".","          .0010667",".",".","          .0000000","          .0000000","          .0000000","          .0000000","             .0000000","          .0000000","          .0000000","          .0000000","          .0000000","          .0010667","          .0010667","          .0000000"
"KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT","84006KNNCT12300","8362 WEST 10200 SOUTH","BINGHAM CANYON","SALT LAKE","UT","'84006'","2015","LEAD COMPOUNDS","'N420'","C","R","NAICS 2122 - Metal Mining","       668.0000000","        13.0000000","       681.0000000","         2.0000000","          .0000000"," 121386164.0000000"," 121386847.0000000","        70.0000000"," 121386917.0000000",".",".",".","          .0000000","        70.0000000","          .0000000","             .0000000","          .0000000","          .0000000","          .0000000","          .0000000"," 121386914.0000000"," 121386914.0000000","         3.0000000"
"KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT","84006KNNCT12300","8362 WEST 10200 SOUTH","BINGHAM CANYON","SALT LAKE","UT","'84006'","2015","MANGANESE COMPOUNDS","'N450'","C","R","NAICS 2122 - Metal Mining","         3.0000000","        39.0000000","        42.0000000","       500.0000000","          .0000000","    168966.0000000","    169508.0000000","          .0000000","    169508.0000000",".",".",".","          .0000000","          .0000000","          .0000000","             .0000000","          .0000000","          .0000000","          .0000000","          .0000000","    169473.0000000","    169473.0000000","        35.0000000"
"KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT","84006KNNCT12300","8362 WEST 10200 SOUTH","BINGHAM CANYON","SALT LAKE","UT","'84006'","2015","MERCURY COMPOUNDS","'N458'","C","R","NAICS 2122 - Metal Mining","          .0000000","        17.0000000","        17.0000000","          .0000000","          .0000000","     47848.0000000","     47865.0000000","          .0000000","     47865.0000000","        15.0000000",".",".","          .0000000","        15.0000000","          .0000000","           15.0000000","          .0000000","          .0000000","          .0000000","          .0000000","     47865.0000000","     47880.0000000","          .0000000"
"KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT","84006KNNCT12300","8362 WEST 10200 SOUTH","BINGHAM CANYON","SALT LAKE","UT","'84006'","2015","NAPHTHALENE","'000091203'","C","R","NAICS 2122 - Metal Mining","        91.0000000","          .0000000","        91.0000000","          .0000000","          .0000000","        10.0000000","       101.0000000","         3.0000000","       104.0000000",".",".","       126.0000000","          .0000000","       129.0000000","          .0000000","             .0000000","          .0000000","          .0000000","          .0000000","       126.0000000","        89.0000000","       215.0000000","        15.0000000"
"KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT","84006KNNCT12300","8362 WEST 10200 SOUTH","BINGHAM CANYON","SALT LAKE","UT","'84006'","2015","NICKEL COMPOUNDS","'N495'","C","R","NAICS 2122 - Metal Mining","          .0000000","        23.0000000","        23.0000000","       517.0000000","          .0000000","     13998.0000000","     14538.0000000","          .0000000","     14538.0000000",".",".",".","          .0000000","          .0000000","          .0000000","             .0000000","          .0000000","          .0000000","          .0000000","          .0000000","     14503.0000000","     14503.0000000","        35.0000000"
"KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT","84006KNNCT12300","8362 WEST 10200 SOUTH","BINGHAM CANYON","SALT LAKE","UT","'84006'","2015","NITRATE COMPOUNDS","'N511'","C","R","NAICS 2122 - Metal Mining","          .0000000","          .0000000","          .0000000","          .0000000","          .0000000","        35.0000000","        35.0000000",".","        35.0000000",".",".","          .0000000","          .0000000","          .0000000","          .0000000","             .0000000","          .0000000","          .0000000","          .0000000","          .0000000","          .0000000","          .0000000","        35.0000000"
"KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT","84006KNNCT12300","8362 WEST 10200 SOUTH","BINGHAM CANYON","SALT LAKE","UT","'84006'","2015","SELENIUM COMPOUNDS","'N725'","C","R","NAICS 2122 - Metal Mining","          .0000000","        65.0000000","        65.0000000","        90.0000000","          .0000000","      2436.0000000","      2591.0000000","          .0000000","      2591.0000000",".",".",".","          .0000000","          .0000000","          .0000000","             .0000000","          .0000000","          .0000000","          .0000000","          .0000000","      2591.0000000","      2591.0000000","          .0000000"
"KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT","84006KNNCT12300","8362 WEST 10200 SOUTH","BINGHAM CANYON","SALT LAKE","UT","'84006'","2015","SILVER COMPOUNDS","'N740'","C","R","NAICS 2122 - Metal Mining","          .0000000","          .0000000","          .0000000","       500.0000000","          .0000000","        97.0000000","       597.0000000","          .0000000","       597.0000000",".",".",".","          .0000000","          .0000000","          .0000000","             .0000000","          .0000000","          .0000000","          .0000000","          .0000000","       562.0000000","       562.0000000","        35.0000000"
"KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT","84006KNNCT12300","8362 WEST 10200 SOUTH","BINGHAM CANYON","SALT LAKE","UT","'84006'","2015","SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY)","'007664939'","C","R","NAICS 2122 - Metal Mining","         2.0000000","          .0000000","         2.0000000","          .0000000","          .0000000","          .0000000","         2.0000000",".","         2.0000000",".",".","          .0000000","          .0000000","          .0000000","          .0000000","             .0000000","          .0000000","          .0000000","          .0000000","          .0000000","          .0000000","          .0000000","         2.0000000"
